MAZDOCK.NS,,MAZDOCK.NS,,,
,,MBAPL.NS,MBAPL.NS,,
,MBLINFRA.NS,,MBLINFRA.NS,,
MCL.NS,,MCL.NS,,,
,,MCLEODRUSS.NS,MCLEODRUSS.NS,,
,,MCX.NS,MCX.NS,,
MEDANTA.NS,MEDANTA.NS,,,,
MEDIASSIST.NS,MEDIASSIST.NS,,,,
,,MEDICAMEQ.NS,MEDICAMEQ.NS,,
,,MEDICO.NS,MEDICO.NS,,
,,MEDPLUS.NS,MEDPLUS.NS,,
MEGASOFT.NS,,MEGASOFT.NS,,,
,MEGASTAR.NS,,MEGASTAR.NS,,
MENONBE.NS,MENONBE.NS,,,,
,MEP.NS,,MEP.NS,MEP.NS,
METROBRAND.NS,METROBRAND.NS,,,,
METROPOLIS.NS,METROPOLIS.NS,,,,
,,,MFML.NS,,
,MFSL.NS,,MFSL.NS,,
MGEL.NS,,MGEL.NS,,,
,MGL.NS,,MGL.NS,,
,,MHLXMIRU.NS,MHLXMIRU.NS,,
MHRIL.NS,MHRIL.NS,,,,
MICEL.NS,MICEL.NS,,,,
MIDHANI.NS,MIDHANI.NS,,,,
MINDACORP.NS,,MINDACORP.NS,,,
MINDTECK.NS,MINDTECK.NS,,,,
MIRCELECTR.NS,MIRCELECTR.NS,,,,
,MIRZAINT.NS,,MIRZAINT.NS,,
MITCON.NS,MITCON.NS,,,,
,,MITTAL.NS,MITTAL.NS,,
MKPL.NS,MKPL.NS,,,,
MMFL.NS,MMFL.NS,,,,
,MMP.NS,,MMP.NS,,
MMTC.NS,MMTC.NS,,,,
MOBIKWIK.NS,,,,MOBIKWIK.NS,
MODIRUBBER.NS,MODIRUBBER.NS,,,,
MODISONLTD.NS,MODISONLTD.NS,,,,
MODTHREAD.NS,MODTHREAD.NS,,,,
MOHITIND.NS,,MOHITIND.NS,,,
MOIL.NS,MOIL.NS,,,,
MOKSH.NS,MOKSH.NS,,,,
MOL.NS,MOL.NS,,,,
MOLDTECH.NS,MOLDTECH.NS,,,,
,MOLDTKPAC.NS,,MOLDTKPAC.NS,,
MONARCH.NS,,MONARCH.NS,,,
MONTECARLO.NS,MONTECARLO.NS,,,,
MORARJEE.NS,MORARJEE.NS,,,,
MOREPENLAB.NS,MOREPENLAB.NS,,,,
MOTHERSON.NS,MOTHERSON.NS,,,,
MOTILALOFS.NS,MOTILALOFS.NS,,,,
MOTISONS.NS,,MOTISONS.NS,,,
MOTOGENFIN.NS,MOTOGENFIN.NS,,,,
,MPHASIS.NS,,MPHASIS.NS,,
MPSLTD.NS,,MPSLTD.NS,,,
MRF.NS,MRF.NS,,,,
MRO-TEK.NS,MRO-TEK.NS,,,,
MRPL.NS,MRPL.NS,,,,
MSPL.NS,MSPL.NS,,,,
MSTCLTD.NS,MSTCLTD.NS,,,,
MSUMI.NS,MSUMI.NS,,,,
MTARTECH.NS,MTARTECH.NS,,,,
MTEDUCARE.NS,MTEDUCARE.NS,,,,MTEDUCARE.NS
,MTNL.NS,,MTNL.NS,,
MUFIN.NS,MUFIN.NS,,,,
MUFTI.NS,MUFTI.NS,,,,
MUKANDLTD.NS,MUKANDLTD.NS,,,,
MUKKA.NS,MUKKA.NS,,,,
MUKTAARTS.NS,,MUKTAARTS.NS,,,
MUNJALAU.NS,MUNJALAU.NS,,,,
,MUNJALSHOW.NS,,MUNJALSHOW.NS,,
MURUDCERA.NS,MURUDCERA.NS,,,,
MUTHOOTCAP.NS,MUTHOOTCAP.NS,,,,
,,MUTHOOTFIN.NS,MUTHOOTFIN.NS,,
MUTHOOTMF.NS,MUTHOOTMF.NS,,,MUTHOOTMF.NS,
MVGJL.NS,,MVGJL.NS,,,
NACLIND.NS,,NACLIND.NS,,,
NAGAFERT.NS,NAGAFERT.NS,,,,
NAGREEKCAP.NS,,NAGREEKCAP.NS,,,
NAGREEKEXP.NS,NAGREEKEXP.NS,,,,
NAHARCAP.NS,NAHARCAP.NS,,,,
NAHARINDUS.NS,NAHARINDUS.NS,,,,
NAHARPOLY.NS,NAHARPOLY.NS,,,,
NAHARSPING.NS,NAHARSPING.NS,,,,
NAM-INDIA.NS,NAM-INDIA.NS,,,,
,,NARMADA.NS,NARMADA.NS,,
NATCOPHARM.NS,NATCOPHARM.NS,,,,
NATHBIOGEN.NS,NATHBIOGEN.NS,,,,
NATIONALUM.NS,NATIONALUM.NS,,,,
,,NAUKRI.NS,NAUKRI.NS,,
NAVA.NS,NAVA.NS,,,,
NAVINFLUOR.NS,,NAVINFLUOR.NS,,,
NAVKARCORP.NS,NAVKARCORP.NS,,,,
,,,NAVKARURB.NS,,
NAVNETEDUL.NS,NAVNETEDUL.NS,,,,
NAZARA.NS,,NAZARA.NS,,,
NBCC.NS,NBCC.NS,,,,
NBIFIN.NS,,NBIFIN.NS,,,
NCC.NS,NCC.NS,,,,
NCLIND.NS,NCLIND.NS,,,,
NDGL.NS,NDGL.NS,,,,
NDL.NS,NDL.NS,,,,
NDLVENTURE.NS,NDLVENTURE.NS,,,,
,,NDRAUTO.NS,NDRAUTO.NS,,
NDTV.NS,NDTV.NS,,,,
NECCLTD.NS,NECCLTD.NS,,,,
NECLIFE.NS,NECLIFE.NS,,,,
,NELCAST.NS,,NELCAST.NS,,
NELCO.NS,,NELCO.NS,,,
NEOGEN.NS,,NEOGEN.NS,,,
NESCO.NS,,NESCO.NS,,,
,NESTLEIND.NS,,NESTLEIND.NS,,
NETWEB.NS,NETWEB.NS,,,,
NETWORK18.NS,NETWORK18.NS,,,,
NEULANDLAB.NS,,NEULANDLAB.NS,,,
NEWGEN.NS,,NEWGEN.NS,,,
NEXTMEDIA.NS,NEXTMEDIA.NS,,,,
NFL.NS,NFL.NS,,,,
,NGIL.NS,,NGIL.NS,,
NGLFINE.NS,NGLFINE.NS,,,,
NH.NS,,NH.NS,,,
NHPC.NS,NHPC.NS,,,,
NIACL.NS,NIACL.NS,,,,
NIBL.NS,NIBL.NS,,,,
NIITLTD.NS,NIITLTD.NS,,,,
,NIITMTS.NS,,NIITMTS.NS,,
NILAINFRA.NS,NILAINFRA.NS,,,,
NILASPACES.NS,,NILASPACES.NS,,,
NILKAMAL.NS,NILKAMAL.NS,,,,
NINSYS.NS,NINSYS.NS,,,,
NIPPOBATRY.NS,NIPPOBATRY.NS,,,,
NIRAJ.NS,,NIRAJ.NS,,,
,,NIRAJISPAT.NS,NIRAJISPAT.NS,,NIRAJISPAT.NS
NITCO.NS,,NITCO.NS,,,
NITINSPIN.NS,NITINSPIN.NS,,,,
NITIRAJ.NS,,NITIRAJ.NS,,,
,,,NIVABUPA.NS,,
,,NKIND.NS,NKIND.NS,,
NLCINDIA.NS,NLCINDIA.NS,,,,
NMDC.NS,NMDC.NS,,,,
NOCIL.NS,NOCIL.NS,,,,
NOIDATOLL.NS,NOIDATOLL.NS,,,NOIDATOLL.NS,
NORBTEAEXP.NS,,NORBTEAEXP.NS,,,NORBTEAEXP.NS
NORTHARC.NS,,,,,
NOVAAGRI.NS,NOVAAGRI.NS,,,,
,NRAIL.NS,,NRAIL.NS,,
NRBBEARING.NS,NRBBEARING.NS,,,,
,NRL.NS,,NRL.NS,,
NSIL.NS,,NSIL.NS,,,
NSLNISP.NS,NSLNISP.NS,,,,
NTPC.NS,NTPC.NS,,,,
,,,NTPCGREEN.NS,,
NUCLEUS.NS,NUCLEUS.NS,,,,
,,NURECA.NS,NURECA.NS,,
NUVAMA.NS,NUVAMA.NS,,,,
NUVOCO.NS,NUVOCO.NS,,,,
NYKAA.NS,NYKAA.NS,,,,
OAL.NS,OAL.NS,,,,
,OBCL.NS,,OBCL.NS,,
OBEROIRLTY.NS,OBEROIRLTY.NS,,,,
OCCL.NS,OCCL.NS,,,,
,,,OCCLLTD.NS,,
ODIGMA.NS,,,,,
,OFSS.NS,,OFSS.NS,OFSS.NS,
OIL.NS,OIL.NS,,,,
,,OILCOUNTUB.NS,OILCOUNTUB.NS,,
OLAELEC.NS,,,,,
OLECTRA.NS,OLECTRA.NS,,,,
OMAXAUTO.NS,OMAXAUTO.NS,,,,
OMAXE.NS,OMAXE.NS,,,,
OMINFRAL.NS,OMINFRAL.NS,,,,
,OMKARCHEM.NS,,OMKARCHEM.NS,,
ONELIFECAP.NS,ONELIFECAP.NS,,,,
ONEPOINT.NS,ONEPOINT.NS,,,,
ONGC.NS,ONGC.NS,,,,
ONMOBILE.NS,ONMOBILE.NS,,,,
,ONWARDTEC.NS,,ONWARDTEC.NS,,
OPTIEMUS.NS,,OPTIEMUS.NS,,,
ORBTEXP.NS,,ORBTEXP.NS,,,
ORCHPHARMA.NS,,ORCHPHARMA.NS,,,
,,ORICONENT.NS,ORICONENT.NS,,
,ORIENTALTL.NS,,ORIENTALTL.NS,,
ORIENTBELL.NS,ORIENTBELL.NS,,,,
ORIENTCEM.NS,,ORIENTCEM.NS,,,
,ORIENTCER.NS,,ORIENTCER.NS,,
ORIENTELEC.NS,ORIENTELEC.NS,,,,
ORIENTHOT.NS,ORIENTHOT.NS,,,,
ORIENTLTD.NS,ORIENTLTD.NS,,,,
ORIENTPPR.NS,ORIENTPPR.NS,,,,
ORIENTTECH.NS,,,,,
ORISSAMINE.NS,ORISSAMINE.NS,,,,
ORTEL.NS,,ORTEL.NS,,,
ORTINGLOBE.NS,,,,,
OSIAHYPER.NS,OSIAHYPER.NS,,,,
,,OSWALAGRO.NS,OSWALAGRO.NS,,
OSWALGREEN.NS,OSWALGREEN.NS,,,,
OSWALSEEDS.NS,OSWALSEEDS.NS,,,,
PAGEIND.NS,,PAGEIND.NS,,,
PAISALO.NS,PAISALO.NS,,,,
PAKKA.NS,PAKKA.NS,,,,
PALASHSECU.NS,PALASHSECU.NS,,,,
,PALREDTEC.NS,,PALREDTEC.NS,PALREDTEC.NS,
PANACEABIO.NS,,PANACEABIO.NS,,,
PANACHE.NS,,PANACHE.NS,,,
PANAMAPET.NS,PANAMAPET.NS,,,,
,,PANSARI.NS,PANSARI.NS,,
,PAR.NS,,PAR.NS,PAR.NS,
PARACABLES.NS,PARACABLES.NS,,,,
PARADEEP.NS,,PARADEEP.NS,,,
PARAGMILK.NS,PARAGMILK.NS,,,,
PARAS.NS,PARAS.NS,,,,
PARASPETRO.NS,PARASPETRO.NS,,,,
PARKHOTELS.NS,,PARKHOTELS.NS,,,
,,PARSVNATH.NS,PARSVNATH.NS,,
,PASUPTAC.NS,,PASUPTAC.NS,,
,,PATANJALI.NS,PATANJALI.NS,,
PATELENG.NS,PATELENG.NS,,,,
,PATINTLOG.NS,,PATINTLOG.NS,,
,PAVNAIND.NS,,PAVNAIND.NS,,
PAYTM.NS,,PAYTM.NS,,,
PCBL.NS,PCBL.NS,,,,
PCJEWELLER.NS,,PCJEWELLER.NS,,,
PDMJEPAPER.NS,,PDMJEPAPER.NS,,,
PDSL.NS,PDSL.NS,,,,
PEARLPOLY.NS,PEARLPOLY.NS,,,,
PEL.NS,PEL.NS,,,,
PENIND.NS,PENIND.NS,,,,
PENINLAND.NS,PENINLAND.NS,,,,
,,PERSISTENT.NS,PERSISTENT.NS,,
PETRONET.NS,PETRONET.NS,,,,
PFC.NS,PFC.NS,,,,
PFIZER.NS,PFIZER.NS,,,,
PFOCUS.NS,PFOCUS.NS,,,,
,PFS.NS,,PFS.NS,,
PGEL.NS,,PGEL.NS,,,
PGHH.NS,PGHH.NS,,,,
,,PGHL.NS,PGHL.NS,,
PGIL.NS,,PGIL.NS,,,
PHOENIXLTD.NS,PHOENIXLTD.NS,,,,
PIDILITIND.NS,PIDILITIND.NS,,,,
,,PIGL.NS,PIGL.NS,PIGL.NS,
PIIND.NS,PIIND.NS,,,,
PILANIINVS.NS,PILANIINVS.NS,,,,
,,PILITA.NS,PILITA.NS,,
,PIONEEREMB.NS,,PIONEEREMB.NS,,
PITTIENG.NS,PITTIENG.NS,,,,
PIXTRANS.NS,,PIXTRANS.NS,,,
PKTEA.NS,,PKTEA.NS,,,
PLASTIBLEN.NS,PLASTIBLEN.NS,,,,
PLATIND.NS,PLATIND.NS,,,,
PLAZACABLE.NS,PLAZACABLE.NS,,,,
,PNB.NS,,PNB.NS,,
PNBGILTS.NS,PNBGILTS.NS,,,,
PNBHOUSING.NS,PNBHOUSING.NS,,,,
PNC.NS,PNC.NS,,,PNC.NS,
PNCINFRA.NS,PNCINFRA.NS,,,,
PNGJL.NS,,,,,
,POCL.NS,,POCL.NS,,
PODDARMENT.NS,PODDARMENT.NS,,,,
POKARNA.NS,,POKARNA.NS,,,
,,POLICYBZR.NS,POLICYBZR.NS,,
,POLYCAB.NS,,POLYCAB.NS,,
POLYMED.NS,,POLYMED.NS,,,
POLYPLEX.NS,,POLYPLEX.NS,,,
PONNIERODE.NS,PONNIERODE.NS,,,,
POONAWALLA.NS,POONAWALLA.NS,,,,
POWERGRID.NS,POWERGRID.NS,,,,
POWERINDIA.NS,POWERINDIA.NS,,,,
POWERMECH.NS,POWERMECH.NS,,,,
PPAP.NS,PPAP.NS,,,,
PPL.NS,PPL.NS,,,,
PPLPHARMA.NS,,PPLPHARMA.NS,,,
PRAENG.NS,PRAENG.NS,,,,
PRAJIND.NS,PRAJIND.NS,,,,
PRAKASH.NS,PRAKASH.NS,,,,
PRAKASHSTL.NS,PRAKASHSTL.NS,,,,
PRAXIS.NS,PRAXIS.NS,,,,
PRECAM.NS,,PRECAM.NS,,,
PRECOT.NS,,PRECOT.NS,,,
PRECWIRE.NS,PRECWIRE.NS,,,,
PREMEXPLN.NS,PREMEXPLN.NS,,,,
,PREMIER.NS,,PREMIER.NS,,
PREMIERENE.NS,,,,,
PREMIERPOL.NS,,PREMIERPOL.NS,,,
PRESTIGE.NS,PRESTIGE.NS,,,,
PRICOLLTD.NS,,PRICOLLTD.NS,,,
PRIMESECU.NS,PRIMESECU.NS,,,,
PRINCEPIPE.NS,PRINCEPIPE.NS,,,,
,PRITI.NS,,PRITI.NS,,
PRITIKAUTO.NS,PRITIKAUTO.NS,,,,
PRIVISCL.NS,,PRIVISCL.NS,,,
,,PROZONER.NS,PROZONER.NS,,
PRSMJOHNSN.NS,PRSMJOHNSN.NS,,,,
PRUDENT.NS,PRUDENT.NS,,,,
,,PRUDMOULI.NS,PRUDMOULI.NS,,
,PSB.NS,,PSB.NS,,
PSPPROJECT.NS,PSPPROJECT.NS,,,,
PTC.NS,PTC.NS,,,,
PTCIL.NS,,PTCIL.NS,,,
PTL.NS,PTL.NS,,,,
PUNJABCHEM.NS,PUNJABCHEM.NS,,,,
PURVA.NS,PURVA.NS,,,,
,PVP.NS,,PVP.NS,,
PVRINOX.NS,PVRINOX.NS,,,,
,PVSL.NS,,PVSL.NS,PVSL.NS,
,PYRAMID.NS,,PYRAMID.NS,,
QUADFUTURE.NS,,,,,
QUESS.NS,QUESS.NS,,,,
QUICKHEAL.NS,QUICKHEAL.NS,,,QUICKHEAL.NS,
,RACE.NS,,RACE.NS,,
RACLGEAR.NS,,,,,
,,RADAAN.NS,RADAAN.NS,RADAAN.NS,
,,RADHIKAJWE.NS,RADHIKAJWE.NS,,
RADIANTCMS.NS,RADIANTCMS.NS,,,,
RADICO.NS,,RADICO.NS,,,
RADIOCITY.NS,RADIOCITY.NS,,,,
RAILTEL.NS,RAILTEL.NS,,,,
RAIN.NS,RAIN.NS,,,,
RAINBOW.NS,,RAINBOW.NS,,,
RAJESHEXPO.NS,RAJESHEXPO.NS,,,,
,RAJMET.NS,,RAJMET.NS,RAJMET.NS,
,RAJRATAN.NS,,RAJRATAN.NS,,
,RAJRILTD.NS,,RAJRILTD.NS,,
RAJSREESUG.NS,RAJSREESUG.NS,,,,
,,RAJTV.NS,RAJTV.NS,,
RALLIS.NS,RALLIS.NS,,,,
,,RAMANEWS.NS,RAMANEWS.NS,,
RAMAPHO.NS,,RAMAPHO.NS,,,
RAMASTEEL.NS,RAMASTEEL.NS,,,,
RAMCOCEM.NS,,RAMCOCEM.NS,,,
RAMCOIND.NS,RAMCOIND.NS,,,,
RAMCOSYS.NS,RAMCOSYS.NS,,,,
RAMKY.NS,RAMKY.NS,,,,
,,RAMRAT.NS,RAMRAT.NS,,
RANASUG.NS,RANASUG.NS,,,,
RANEENGINE.NS,RANEENGINE.NS,,,,
RANEHOLDIN.NS,RANEHOLDIN.NS,,,,
RATEGAIN.NS,RATEGAIN.NS,,,,
RATNAMANI.NS,RATNAMANI.NS,,,,
RATNAVEER.NS,RATNAVEER.NS,,,,
RAYMOND.NS,RAYMOND.NS,,,,
RAYMONDLSL.NS,,,,,
,RBA.NS,,RBA.NS,,
RBL.NS,RBL.NS,,,,
RBLBANK.NS,RBLBANK.NS,,,,
,,RBZJEWEL.NS,RBZJEWEL.NS,,
RCF.NS,RCF.NS,,,,
RECLTD.NS,RECLTD.NS,,,,
,,REDINGTON.NS,REDINGTON.NS,,
,REDTAPE.NS,,REDTAPE.NS,,
REFEX.NS,,REFEX.NS,,,
,REGENCERAM.NS,,REGENCERAM.NS,,
RELAXO.NS,RELAXO.NS,,,,
RELCHEMQ.NS,RELCHEMQ.NS,,,,
,RELIABLE.NS,,RELIABLE.NS,,
RELIANCE.NS,RELIANCE.NS,,,,
RELIGARE.NS,RELIGARE.NS,,,,
,,RELINFRA.NS,RELINFRA.NS,,
,,,RELTD.NS,,
REMSONSIND.NS,REMSONSIND.NS,,,,
RENUKA.NS,RENUKA.NS,,,,
REPCOHOME.NS,REPCOHOME.NS,,,,
,,REPL.NS,REPL.NS,REPL.NS,
REPRO.NS,REPRO.NS,,,,
RESPONIND.NS,RESPONIND.NS,,,,
RETAIL.NS,,,,,
RGL.NS,,RGL.NS,,,
,RHFL.NS,,RHFL.NS,,
RHIM.NS,RHIM.NS,,,,
,,RHL.NS,RHL.NS,,
RICOAUTO.NS,RICOAUTO.NS,,,,
RIIL.NS,RIIL.NS,,,,
RISHABH.NS,RISHABH.NS,,,,
RITCO.NS,,RITCO.NS,,,
RITES.NS,RITES.NS,,,,
RKDL.NS,RKDL.NS,,,,
RKEC.NS,RKEC.NS,,,,
RKFORGE.NS,RKFORGE.NS,,,,
,RKSWAMY.NS,,RKSWAMY.NS,,
RML.NS,RML.NS,,,,
ROHLTD.NS,,ROHLTD.NS,,,
ROLEXRINGS.NS,ROLEXRINGS.NS,,,,
ROLLT.NS,ROLLT.NS,,,,
,ROLTA.NS,,ROLTA.NS,,
,ROML.NS,,ROML.NS,,
ROSSARI.NS,ROSSARI.NS,,,,
ROSSELLIND.NS,ROSSELLIND.NS,,,,
ROSSTECH.NS,,,,,
ROTO.NS,ROTO.NS,,,,
ROUTE.NS,ROUTE.NS,,,,
RPEL.NS,,,,,
,,RPGLIFE.NS,RPGLIFE.NS,,
,,RPOWER.NS,RPOWER.NS,,
RPPINFRA.NS,RPPINFRA.NS,,,,
,RPPL.NS,,RPPL.NS,,
RPSGVENT.NS,,RPSGVENT.NS,,,
RPTECH.NS,RPTECH.NS,,,,
,RRKABEL.NS,,RRKABEL.NS,RRKABEL.NS,
RSSOFTWARE.NS,RSSOFTWARE.NS,,,RSSOFTWARE.NS,
RSWM.NS,RSWM.NS,,,,
RSYSTEMS.NS,RSYSTEMS.NS,,,,
RTNINDIA.NS,RTNINDIA.NS,,,,
RTNPOWER.NS,RTNPOWER.NS,,,,
RUBFILA.NS,,,,,
RUBYMILLS.NS,RUBYMILLS.NS,,,,
,RUCHINFRA.NS,,RUCHINFRA.NS,,
RUCHIRA.NS,RUCHIRA.NS,,,,
RUPA.NS,RUPA.NS,,,,
,RUSHIL.NS,,RUSHIL.NS,,
RUSTOMJEE.NS,RUSTOMJEE.NS,,,,
RVHL.NS,,RVHL.NS,,,
,RVNL.NS,,RVNL.NS,,
,,,RVTH.NS,RVTH.NS,
,S&SPOWER.NS,,S&SPOWER.NS,,
SABEVENTS.NS,SABEVENTS.NS,,,SABEVENTS.NS,
SABTNL.NS,SABTNL.NS,,,,
SADBHAV.NS,SADBHAV.NS,,,,
SADBHIN.NS,SADBHIN.NS,,,,
SADHNANIQ.NS,SADHNANIQ.NS,,,,
SAFARI.NS,SAFARI.NS,,,,
,,SAGARDEEP.NS,SAGARDEEP.NS,,
SAGCEM.NS,SAGCEM.NS,,,,
,,,SAGILITY.NS,,
SAH.NS,SAH.NS,,,,SAH.NS
SAHYADRI.NS,SAHYADRI.NS,,,,
SAIL.NS,SAIL.NS,,,,
SAILIFE.NS,,,,,
SAKAR.NS,SAKAR.NS,,,,
SAKHTISUG.NS,SAKHTISUG.NS,,,,
,SAKSOFT.NS,,SAKSOFT.NS,,
SAKUMA.NS,SAKUMA.NS,,,,
,SALASAR.NS,,SALASAR.NS,SALASAR.NS,
,SALONA.NS,,SALONA.NS,,
SALSTEEL.NS,SALSTEEL.NS,,,,
SALZERELEC.NS,,SALZERELEC.NS,,,
,,SAMBHAAV.NS,SAMBHAAV.NS,,
SAMHI.NS,SAMHI.NS,,,,
SAMMAANCAP.NS,SAMMAANCAP.NS,,,,
SAMPANN.NS,,SAMPANN.NS,,,
SANATHAN.NS,,,,,
SANCO.NS,SANCO.NS,,,,
SANDESH.NS,SANDESH.NS,,,,
SANDHAR.NS,SANDHAR.NS,,,,
SANDUMA.NS,SANDUMA.NS,,,,
SANGAMIND.NS,SANGAMIND.NS,,,,
SANGHIIND.NS,SANGHIIND.NS,,,,
SANGHVIMOV.NS,SANGHVIMOV.NS,,,,
,SANGINITA.NS,,SANGINITA.NS,,
SANOFI.NS,SANOFI.NS,,,,
SANOFICONR.NS,,,,,
SANSERA.NS,SANSERA.NS,,,,
SANSTAR.NS,,,,,
,SANWARIA.NS,,SANWARIA.NS,,
SAPPHIRE.NS,SAPPHIRE.NS,,,,
,,SARDAEN.NS,SARDAEN.NS,,
,SAREGAMA.NS,,SAREGAMA.NS,,
SARLAPOLY.NS,SARLAPOLY.NS,,,,
SARVESHWAR.NS,SARVESHWAR.NS,,,,
SASKEN.NS,,SASKEN.NS,,,
,SASTASUNDR.NS,,SASTASUNDR.NS,,
SATIA.NS,SATIA.NS,,,,
SATIN.NS,SATIN.NS,,,,
,SATINDLTD.NS,,SATINDLTD.NS,,
SAURASHCEM.NS,SAURASHCEM.NS,,,,
SBC.NS,SBC.NS,,,,
SBCL.NS,SBCL.NS,,,,
SBFC.NS,,SBFC.NS,,,
,SBGLP.NS,,SBGLP.NS,SBGLP.NS,
,,SBICARD.NS,SBICARD.NS,,
,SBILIFE.NS,,SBILIFE.NS,,
SBIN.NS,SBIN.NS,,,,
SCHAEFFLER.NS,SCHAEFFLER.NS,,,,
,SCHAND.NS,,SCHAND.NS,,
SCHNEIDER.NS,SCHNEIDER.NS,,,,
SCI.NS,SCI.NS,,,,
SCILAL.NS,SCILAL.NS,,,,
SCPL.NS,SCPL.NS,,,,
SDBL.NS,SDBL.NS,,,,
SEAMECLTD.NS,SEAMECLTD.NS,,,,
,SECMARK.NS,,SECMARK.NS,,
,SECURKLOUD.NS,,SECURKLOUD.NS,,
SEJALLTD.NS,,SEJALLTD.NS,,,
SELAN.NS,SELAN.NS,,,,
,SELMC.NS,,SELMC.NS,,
SEMAC.NS,SEMAC.NS,,,,
SENCO.NS,SENCO.NS,,,SENCO.NS,
SENORES.NS,,,,,
SEPC.NS,SEPC.NS,,,,
SEQUENT.NS,,SEQUENT.NS,,,
SERVOTECH.NS,SERVOTECH.NS,,,,
SESHAPAPER.NS,SESHAPAPER.NS,,,,
,,SETCO.NS,SETCO.NS,,
SETUINFRA.NS,SETUINFRA.NS,,,,
,SEYAIND.NS,,SEYAIND.NS,SEYAIND.NS,
SFL.NS,SFL.NS,,,,
,,SGIL.NS,SGIL.NS,,
SGL.NS,SGL.NS,,,,
SGLTL.NS,,,,,
,SHAH.NS,,SHAH.NS,,
,SHAHALLOYS.NS,,SHAHALLOYS.NS,,
SHAILY.NS,,SHAILY.NS,,,
SHAKTIPUMP.NS,,SHAKTIPUMP.NS,,,
SHALBY.NS,SHALBY.NS,,,,
SHALPAINTS.NS,SHALPAINTS.NS,,,,
SHANKARA.NS,SHANKARA.NS,,,,
SHANTI.NS,SHANTI.NS,,,,
SHANTIGEAR.NS,SHANTIGEAR.NS,,,,
SHARDACROP.NS,,SHARDACROP.NS,,,
SHARDAMOTR.NS,SHARDAMOTR.NS,,,,
,SHAREINDIA.NS,,SHAREINDIA.NS,,
SHEKHAWATI.NS,,,,,
,SHEMAROO.NS,,SHEMAROO.NS,,
SHILPAMED.NS,SHILPAMED.NS,,,,
,,SHIVALIK.NS,SHIVALIK.NS,,
SHIVAMAUTO.NS,SHIVAMAUTO.NS,,,,
,SHIVAMILLS.NS,,SHIVAMILLS.NS,,
,,SHIVATEX.NS,SHIVATEX.NS,,
SHK.NS,SHK.NS,,,,
SHOPERSTOP.NS,SHOPERSTOP.NS,,,,
SHRADHA.NS,,SHRADHA.NS,,,
SHREDIGCEM.NS,SHREDIGCEM.NS,,,,
,,SHREECEM.NS,SHREECEM.NS,,
,,SHREEPUSHK.NS,SHREEPUSHK.NS,,
SHREERAMA.NS,,SHREERAMA.NS,,,
SHRENIK.NS,SHRENIK.NS,,,,
SHREYANIND.NS,SHREYANIND.NS,,,,
,SHRIPISTON.NS,,SHRIPISTON.NS,,
SHRIRAMFIN.NS,SHRIRAMFIN.NS,,,,
SHRIRAMPPS.NS,SHRIRAMPPS.NS,,,,
SHYAMCENT.NS,SHYAMCENT.NS,,,,
SHYAMMETL.NS,SHYAMMETL.NS,,,,
SHYAMTEL.NS,SHYAMTEL.NS,,,,
,,,SICALLOG.NS,,
SIEMENS.NS,SIEMENS.NS,,,,
SIGACHI.NS,SIGACHI.NS,,,,
,SIGIND.NS,,SIGIND.NS,,
SIGMA.NS,SIGMA.NS,,,,
,SIGNATURE.NS,,SIGNATURE.NS,,
SIGNPOST.NS,,SIGNPOST.NS,,,
SIKKO.NS,SIKKO.NS,,,,
SIL.NS,SIL.NS,,,,
SILGO.NS,SILGO.NS,,,,
SILINV.NS,SILINV.NS,,,,
SILLYMONKS.NS,SILLYMONKS.NS,,,,
,SILVERTUC.NS,,SILVERTUC.NS,,
SIMBHALS.NS,SIMBHALS.NS,,,,
,,SIMPLEXINF.NS,SIMPLEXINF.NS,,
SINCLAIR.NS,SINCLAIR.NS,,,,
SINDHUTRAD.NS,SINDHUTRAD.NS,,,,
SINTERCOM.NS,,SINTERCOM.NS,,,
,SIRCA.NS,,SIRCA.NS,,
SIS.NS,SIS.NS,,,,
SITINET.NS,SITINET.NS,,,,
SIYSIL.NS,,SIYSIL.NS,,,
SJS.NS,SJS.NS,,,,
SJVN.NS,SJVN.NS,,,,
SKFINDIA.NS,SKFINDIA.NS,,,,
SKIPPER.NS,SKIPPER.NS,,,,
SKMEGGPROD.NS,SKMEGGPROD.NS,,,,
SKYGOLD.NS,,SKYGOLD.NS,,,
,SMARTLINK.NS,,SMARTLINK.NS,SMARTLINK.NS,
SMCGLOBAL.NS,SMCGLOBAL.NS,,,,
SMLISUZU.NS,SMLISUZU.NS,,,,
SMLT.NS,SMLT.NS,,,,
,,SMSLIFE.NS,SMSLIFE.NS,,
SMSPHARMA.NS,SMSPHARMA.NS,,,,
SNOWMAN.NS,SNOWMAN.NS,,,,
SOBHA.NS,SOBHA.NS,,,,
SOFTTECH.NS,,SOFTTECH.NS,,,
SOLARA.NS,SOLARA.NS,,,,
SOLARINDS.NS,SOLARINDS.NS,,,,
SOMANYCERA.NS,SOMANYCERA.NS,,,,
SOMATEX.NS,,SOMATEX.NS,,,
SOMICONVEY.NS,,SOMICONVEY.NS,,,
SONACOMS.NS,SONACOMS.NS,,,,
SONAMLTD.NS,SONAMLTD.NS,,,,
SONATSOFTW.NS,SONATSOFTW.NS,,,,
SOTL.NS,SOTL.NS,,,,
SOUTHBANK.NS,SOUTHBANK.NS,,,,
