Stock,Date,Price (₹),RSI,MACD,MACD_Signal,MACD_Hist,MACD_Trend,SMA_50,SMA_200,SMA_Trend,EMA_50,EMA_200,EMA_Trend,BB_Upper,BB_Lower,BB_Middle,BB_Position,ADX,ATR,Supertrend,Supertrend_Signal,Support (₹),Resistance (₹),Volume,Volume_SMA_20,Volume_Spike,52_Week_High (₹),52_Week_Low (₹),52_Week_High_Breakout,52_Week_Low_Breakout,Gap_Up,Gap_Down,1d_Change (%),1w_Change (%),1m_Change (%),Stoch_K,Stoch_D,Williams_%R,CMF
AADHARHFC.NS,2025-03-20,428.45001220703125,59.99936193770165,10.108609934025992,6.257185935977949,3.851423998048043,Bullish,397.5480004882813,420.52600036621095,Bearish,405.1907507768289,415.6649528569229,Bearish,447.9463740172363,355.3286259827637,401.6375,Middle,25.389913558890377,17.773096620615796,367.50251804826803,Buy,364.1499938964844,443.20001220703125,737047,600959.5,False,510.45001220703125,329.45001220703125,False,False,False,False,-3.3280685003929666,0.7406594179343973,9.466024243307913,79.85926955281104,73.87833443826305,-24.118736583684775,0.1342974723964197
AARTIIND.NS,2025-03-20,399.8999938964844,47.57316097594719,-8.705059114830647,-10.198114206206567,1.4930550913759202,Bullish,421.2020013427734,533.9326121520996,Bearish,416.40450263755787,528.8794251225362,Bearish,422.5226726753238,371.6723315971371,397.09750213623045,Middle,24.6391522260769,13.669231630061368,436.2017298752851,Sell,376.0,469.95001220703125,795877,992864.95,False,754.3067016601562,376.0,False,False,False,False,0.13772074234705833,2.0804068657267027,-2.4396194556971396,60.696537656768236,49.4743208345094,-28.855721393034827,-0.06641467018460188
AARON.NS,2025-03-20,348.20001220703125,50.36411543534961,1.1982389029440128,0.5824778749174336,0.6157610280265792,Bullish,348.2359979248047,302.5893757629394,Bullish,345.8950010263572,306.9885290777129,Bullish,366.07293511111504,324.8920612267756,345.4824981689453,Middle,17.81217635653163,16.834178673372232,306.7938727818906,Buy,313.04998779296875,379.75,5698,11243.9,False,393.8999938964844,251.7654571533203,False,False,False,False,-0.34344067270036804,-0.6703681836455755,11.228246537197917,36.615954221655066,40.90327952403543,-68.07015402275219,-0.15040690769819431
AAREYDRUGS.NS,2025-03-20,36.5,38.39722766939915,-2.7480472995126064,-2.8278970893413384,0.07984978982873203,Bullish,44.53439994812012,54.73524995803833,Bearish,43.8194848741632,51.13375742393997,Bearish,43.15122153539424,33.30377838831181,38.22749996185303,Middle,27.78270020929425,2.925168612209002,46.21196218707888,Sell,33.810001373291016,56.70000076293945,18339,29106.35,False,73.61000061035156,33.810001373291016,False,False,False,False,3.663734589803558,-1.8289410962729846,-9.720505257262314,25.232069388391825,16.160214309116558,-57.84543681201979,-0.32233910728699905
AAKASH.NS,2025-03-20,8.579999923706055,46.421693511384625,-0.24226770476979453,-0.31669746626130657,0.07442976149151204,Bullish,9.28339997291565,11.352549993991852,Bearish,9.147721952131729,10.747780199729558,Bearish,8.970161786634302,7.8648382038289535,8.417499995231628,Middle,14.829212224962303,0.4931249067486926,10.054724726421554,Sell,7.769999980926514,11.260000228881836,117077,97293.6,False,16.34000015258789,7.769999980926514,False,False,False,False,2.508961063539439,0.7042190459944031,-2.277902224917905,59.23261456699922,55.292267940341354,-29.496394733384534,-0.23075171417928858
AARTISURF.NS,2025-03-20,445.1000061035156,41.7186248472774,-24.88017827484947,-29.890755817225898,5.010577542376428,Bullish,523.6560021972656,648.9505007934571,Bearish,511.6079403509374,615.4368323364258,Bearish,485.81792055782637,406.02208188357986,445.9200012207031,Middle,38.137414443374794,22.65320423457952,504.3600567150549,Sell,410.3500061035156,626.5499877929688,20929,13537.1,False,900.3499755859375,410.3500061035156,False,False,False,False,0.49672888628340406,-0.2465275825687896,-1.4284092268451953,43.333338483979446,35.11819998198587,-45.4430302487144,-0.24747278762322292
AARTECH.NS,2025-03-20,56.689998626708984,36.788151965957205,-2.6586130221307016,-2.58487413120795,-0.07373889092275165,Bearish,66.10079940795899,70.52691905975342,Bearish,64.99178817282754,68.52419175071614,Bearish,65.50155248333154,54.49344644855323,59.99749946594238,Middle,29.3303993175279,3.2011095054181427,68.76748867632148,Sell,55.779998779296875,90.58999633789062,7880,24046.25,False,100.37999725341797,50.211631774902344,False,False,False,False,0.8898380712227594,-8.134825040091098,-12.474908808293694,13.356916185238164,12.697573743962243,-80.45603239966435,-0.018320078940067798
AARTIDRUGS.NS,2025-03-20,349.8500061035156,41.7663266194833,-14.23729756870381,-14.835340877300357,0.598043308596548,Bullish,390.16884948730467,473.80219299316406,Bearish,387.03677925858676,453.77050915477133,Bearish,394.1270496370458,326.19795646646986,360.1625030517578,Middle,15.85049306529142,15.3724131590114,388.7767927169053,Sell,333.20001220703125,441.2054748535156,130503,126081.45,False,603.3216552734375,333.20001220703125,False,False,False,False,-1.8928771409052025,2.8365648295779033,-8.079348267702501,34.51411095695459,21.718679491636067,-58.27183726706636,-0.12693995128907562
AARTIPHARM.NS,2025-03-20,772.6500244140625,59.622215252919766,16.52358076235464,17.25946904115072,-0.7358882787960788,Bearish,698.8553137207032,644.1045568847657,Bullish,712.903071902301,640.0191601304905,Bullish,798.241721139604,711.0682764189897,754.6549987792969,Middle,17.490580063353633,35.21133429098505,641.8100009988729,Buy,582.5650024414062,808.9000244140625,968127,550065.9,False,808.9000244140625,432.7682800292969,False,False,False,False,0.4746455674983663,5.668765250963248,-4.481394351082901,80.20352905050457,76.82430637112172,-19.49072943793403,-0.15036584453169102
AARVEEDEN.NS,2025-03-20,147.10000610351562,55.334880926536954,2.632067659315595,3.053887557689992,-0.4218198983743968,Bearish,139.58099990844727,75.18580008506775,Bullish,135.35023895499867,83.25988512679729,Bullish,156.80891418263863,134.56908569529108,145.68899993896486,Middle,25.356373364000884,5.972456741441898,163.063752265076,Sell,124.2699966430664,156.44000244140625,8593,44511.1,False,156.44000244140625,22.299999237060547,False,False,True,False,0.8293966131533548,-1.9333292643229139,1.6656324704157344,67.29333496093749,67.98836654271835,-31.5999755859375,-0.04900022016262669
AARVI.NS,2025-03-20,103.61000061035156,39.05348606402809,-4.106732547063771,-4.800922422723433,0.6941898756596618,Bullish,116.83699996948242,134.42621517181396,Bearish,115.42518532208891,130.23706889143702,Bearish,115.1982026818247,96.5217993018179,105.8600009918213,Middle,29.646395531930892,4.871073776114331,120.75747721281974,Sell,97.66000366210938,130.92999267578125,23399,11716.7,False,162.03990173339844,97.66000366210938,False,False,True,False,-1.2673926054054596,2.1492657977094876,-10.842439181986563,54.47371800184564,47.278917540774266,-42.566033129422166,-0.19498533829895923
AAVAS.NS,2025-03-20,1990.0999755859375,88.1521699079729,63.26492199970858,35.62426558794867,27.640656411759906,Bullish,1716.5659912109375,1728.6867510986328,Bearish,1740.1820464379125,1701.6007360988428,Bullish,1960.190685238028,1562.159302554941,1761.1749938964845,Upper,31.856398650057624,50.03673224388489,1740.325315150139,Buy,1637.0,1990.0999755859375,407932,568493.7,False,1990.0999755859375,1315.6500244140625,False,False,False,False,3.7564153657946964,9.571918820973856,18.44423481847617,95.21022794212932,94.80345400589734,-2.6751275915168793,-0.07842880872127417
ABCAPITAL.NS,2025-03-20,176.63999938964844,68.62017763005768,1.030509706928001,-1.4630712477246697,2.4935809546526704,Bullish,165.47399963378905,201.83610023498534,Bearish,167.16971042669863,194.5023046226211,Bearish,170.761616098985,148.09038585414,159.4260009765625,Upper,22.546998887788476,5.317799871531829,153.2449655342328,Buy,152.32000732421875,179.38999938964844,5198171,4690703.85,False,243.02000427246094,152.32000732421875,False,False,False,False,3.425262798456119,8.501226092416324,14.634306955468968,91.98491160049541,86.44098999855781,-1.362280100024893,0.2152123486293747
ABFRL.NS,2025-03-20,251.33999633789062,51.58021481170945,-4.32739406634559,-6.3762603386428385,2.048866272297248,Bullish,260.23580078125,301.5546998596191,Bearish,258.99407559201944,283.63534226950765,Bearish,255.45886703108053,234.30513443376324,244.8820007324219,Middle,39.25406509396166,8.058344662488167,269.66366583053207,Sell,237.3300018310547,286.0,2061866,1715936.35,False,352.3500061035156,202.14999389648438,False,False,False,False,0.035819437966422285,3.321549787681022,0.33532787939745123,75.55075577856451,57.78051693940049,-7.436494523044656,0.11071261626073822
ABB.NS,2025-03-20,5455.0,53.205384736075374,-85.39574545667165,-148.5370354716708,63.14129001499916,Bullish,5624.713974609375,7228.944797363281,Bearish,5673.59076606282,6801.96935471107,Bearish,5502.061190826155,4965.343691986344,5233.70244140625,Middle,25.395028558386453,193.81665724941723,5872.446577540495,Sell,4935.39990234375,6527.5,331614,489432.2,False,9007.7666015625,4935.39990234375,False,False,False,False,-0.3762162555491888,6.134595262483589,6.086098097050985,79.88777892333427,66.16956023785002,-9.280639501244226,0.15549902210099972
ABINFRA.NS,2025-03-20,94.01000213623047,61.325317226971634,1.4139232182476746,-0.5827431833959793,1.996666401643654,Bullish,86.69416275024415,80.49024057388306,Bullish,86.62939050274902,78.45436969484254,Bullish,95.03865368250239,70.48216083165777,82.76040725708008,Middle,23.234665493341602,7.274355262891417,106.76630353364375,Sell,71.91162109375,95.23999786376953,99801,150978.15,False,101.80000305175781,49.20000076293945,False,False,False,False,-1.2914697134899566,9.683821188211228,14.870486733765077,82.99135416166736,80.51850892310091,-14.365313630837505,-0.010946122320581581
